-0.146,0.005,0.001,0.989,0.063,0.002,0.008,0.998,0.138,-0.018,0.093,0.986,0.129,0.001,0.036,0.991,0.043,-0.001,-0.063,0.997,-0.139,-0.075,0.037,0.987,-0.112,0.178,-0.021,0.977,0.178,-0.001,0.019,0.984,0,0,0,1,-0.065,0,-0.002,0.998,0.12,0.009,0,0.993,0,0,0,1,0,0,0,1,0.045,0.16,-0.581,-0.797,0.146,-0.034,0.637,-0.756,-0.009,-0.133,-0.066,-0.989,0.163,-0.189,-0.112,0.962,-0.656,0.176,-0.398,-0.617,-0.184,0,0,-0.655,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.096,0.008,0.001,0.995,-0.006,-0.001,0.003,1,0.043,-0.02,0.084,0.995,0.142,0,0.032,0.989,0.075,0.005,-0.065,0.995,-0.156,-0.118,0.026,0.98,-0.167,0.186,-0.008,0.968,0.127,-0.002,0.014,0.992,0,0,0,1,-0.06,0.005,-0.093,0.994,0.12,-0.023,-0.034,0.992,0,0,0,1,0,0,0,1,0.047,0.142,-0.562,-0.813,0.21,0.098,0.516,-0.824,-0.215,-0.149,-0.103,-0.96,-0.139,-0.869,-0.007,0.474,-0.506,0.169,-0.482,-0.695,-0.165,0,0,-0.719,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.098,0.02,0.002,0.995,-0.007,0.001,-0.004,1,0.048,-0.017,0.071,0.996,0.127,-0.001,0.036,0.991,0.067,0.005,-0.056,0.996,-0.125,-0.196,0.015,0.972,-0.131,0.127,-0.027,0.983,0.122,-0.004,0.034,0.992,0,0,0,1,-0.073,0.009,-0.131,0.989,0.129,-0.032,-0.066,0.989,0,0,0,1,0,0,0,1,0.063,0.124,-0.555,-0.82,0.239,0.13,0.54,-0.797,-0.152,-0.147,-0.092,-0.973,-0.148,-0.863,0.004,0.484,-0.563,0.211,-0.418,-0.681,-0.178,0,0,-0.726,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.089,0.023,0.002,0.996,-0.021,0,-0.003,1,0.046,-0.02,0.085,0.995,0.147,0.002,0.017,0.989,0.073,0.007,-0.088,0.993,-0.123,-0.225,0.01,0.967,-0.098,0.129,-0.031,0.986,0.108,-0.005,0.039,0.993,0,0,0,1,-0.06,0.009,-0.103,0.993,0.125,-0.041,-0.054,0.99,0,0,0,1,0,0,0,1,0.016,0.17,-0.572,-0.802,0.21,0.096,0.549,-0.803,-0.037,-0.165,-0.079,-0.982,-0.192,-0.833,0.055,0.515,-0.644,0.212,-0.398,-0.619,-0.201,0,0,-0.696,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.09,0.015,0.001,0.996,0.008,0.003,-0.01,1,0.037,-0.017,0.069,0.997,0.109,0.004,-0.01,0.994,0.105,0.004,-0.08,0.991,-0.108,-0.195,0.019,0.975,-0.128,0.136,-0.026,0.982,0.106,-0.006,0.039,0.994,0,0,0,1,-0.028,0.008,-0.096,0.995,0.115,0.003,-0.031,0.993,0,0,0,1,0,0,0,1,0.016,0.163,-0.595,-0.787,0.197,0.082,0.55,-0.807,-0.12,-0.14,-0.084,-0.979,-0.149,-0.877,0.022,0.456,-0.6,0.174,-0.386,-0.679,-0.221,0,0,-0.739,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.085,-0.019,-0.002,0.996,0.03,0.007,-0.025,0.999,0.049,-0.015,0.058,0.997,0.082,0.002,-0.004,0.997,0.106,0.002,-0.074,0.992,-0.134,-0.159,0.02,0.978,-0.144,0.149,-0.021,0.978,0.099,-0.007,0.044,0.994,0,0,0,1,-0.047,0.01,-0.11,0.993,0.121,0.054,-0.056,0.99,0,0,0,1,0,0,0,1,0.041,0.136,-0.576,-0.805,0.208,0.097,0.55,-0.803,-0.18,-0.153,-0.099,-0.967,-0.119,-0.878,-0.036,0.462,-0.535,0.182,-0.426,-0.706,-0.199,0,0,-0.733,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.086,-0.018,-0.002,0.996,0.03,0.01,-0.038,0.999,0.053,-0.013,0.048,0.997,0.088,0.001,0.007,0.996,0.105,0.001,-0.063,0.992,-0.128,-0.174,0.019,0.976,-0.129,0.138,-0.025,0.982,0.1,-0.006,0.043,0.994,0,0,0,1,-0.04,0.013,-0.144,0.989,0.119,0.033,-0.044,0.991,0,0,0,1,0,0,0,1,0.045,0.132,-0.551,-0.823,0.194,0.074,0.559,-0.803,-0.224,-0.151,-0.105,-0.957,-0.126,-0.877,-0.024,0.464,-0.517,0.132,-0.448,-0.718,-0.187,0,0,-0.661,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.102,-0.011,-0.001,0.995,0.04,0.012,-0.045,0.998,0.077,-0.011,0.038,0.996,0.086,0,0.014,0.996,0.085,0.001,-0.054,0.995,-0.102,-0.18,0.022,0.978,-0.108,0.135,-0.029,0.985,0.124,-0.004,0.029,0.992,0,0,0,1,-0.056,0.006,-0.096,0.994,0.121,0.03,-0.03,0.992,0,0,0,1,0,0,0,1,0.047,0.14,-0.565,-0.812,0.204,0.081,0.539,-0.814,-0.181,-0.147,-0.096,-0.968,-0.196,-0.84,0.069,0.502,-0.508,0.153,-0.461,-0.712,-0.245,0,0,-0.641,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.095,0.022,0.002,0.995,0.038,0.014,-0.055,0.998,0.067,-0.01,0.031,0.997,0.11,0.001,0.013,0.994,0.117,-0.001,-0.045,0.992,-0.144,-0.189,0.013,0.971,-0.117,0.094,-0.035,0.988,0.112,-0.004,0.031,0.993,0,0,0,1,-0.053,0.007,-0.093,0.994,0.123,0.053,-0.029,0.991,0,0,0,1,0,0,0,1,0.035,0.148,-0.583,-0.798,0.197,0.075,0.543,-0.813,-0.079,-0.137,-0.077,-0.984,-0.116,-0.882,-0.038,0.455,-0.584,0.2,-0.443,-0.65,-0.318,0,0,-0.772,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.075,0.043,0.003,0.996,-0.012,0.018,-0.072,0.997,0.04,-0.004,0.008,0.999,0.141,0.001,0.026,0.99,0.127,-0.001,-0.029,0.991,-0.149,-0.196,0.01,0.969,-0.116,0.082,-0.037,0.989,0.102,-0.004,0.03,0.994,0,0,0,1,-0.049,0.006,-0.069,0.996,0.123,0.019,-0.013,0.992,0,0,0,1,0,0,0,1,0.031,0.149,-0.577,-0.802,0.212,0.114,0.528,-0.815,-0.148,-0.142,-0.089,-0.975,-0.125,-0.861,-0.037,0.491,-0.591,0.112,-0.457,-0.655,-0.378,-0.09,0,-0.775,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.095,0.037,0.004,0.995,0.023,0.019,-0.075,0.997,0.064,-0.003,-0.005,0.998,0.12,0.001,0.013,0.993,0.121,-0.001,-0.033,0.992,-0.148,-0.188,0.012,0.971,-0.122,0.086,-0.036,0.988,0.118,-0.004,0.03,0.992,0,0,0,1,-0.036,0.003,-0.063,0.997,0.12,0.004,-0.013,0.993,0,0,0,1,0,0,0,1,0.027,0.159,-0.576,-0.802,0.212,0.115,0.506,-0.828,-0.208,-0.145,-0.099,-0.962,-0.193,-0.834,0.058,0.514,-0.549,0.14,-0.418,-0.71,-0.478,-0.082,-0.1,-0.789,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.084,0.015,0.001,0.996,-0.008,0.017,-0.066,0.998,0.045,-0.006,0.016,0.999,0.144,0.006,-0.016,0.989,0.138,0,-0.089,0.987,-0.147,-0.176,0.015,0.973,-0.137,0.095,-0.033,0.986,0.112,-0.005,0.034,0.993,0,0,0,1,-0.067,0.009,-0.102,0.992,0.124,0.021,-0.013,0.992,0,0,0,1,0,0,0,1,0.025,0.161,-0.57,-0.805,0.234,0.141,0.528,-0.804,-0.176,-0.167,-0.105,-0.964,-0.131,-0.861,-0.028,0.491,-0.534,0.158,-0.429,-0.711,-0.529,-0.045,-0.14,-0.746,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.076,0.017,0.001,0.997,-0.025,0.017,-0.066,0.997,0.04,-0.007,0.02,0.999,0.164,0.008,-0.019,0.986,0.114,0.004,-0.101,0.988,-0.142,-0.2,0.011,0.969,-0.127,0.108,-0.031,0.985,0.104,-0.005,0.033,0.994,0,0,0,1,-0.068,0.009,-0.089,0.994,0.129,0.014,-0.02,0.991,0,0,0,1,0,0,0,1,0.022,0.163,-0.572,-0.803,0.23,0.134,0.532,-0.803,-0.161,-0.185,-0.11,-0.963,-0.173,-0.842,0.031,0.51,-0.513,0.172,-0.441,-0.716,-0.573,-0.087,-0.24,-0.767,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.075,0.024,0.002,0.997,-0.021,0.019,-0.075,0.997,0.042,-0.003,0.001,0.999,0.172,0.003,0.017,0.985,0.116,0.001,-0.052,0.992,-0.144,-0.179,0.015,0.973,-0.128,0.089,-0.035,0.987,0.118,-0.001,0.011,0.993,0,0,0,1,-0.058,0.007,-0.068,0.996,0.11,-0.041,-0.012,0.993,0,0,0,1,0,0,0,1,0.033,0.148,-0.569,-0.808,0.157,0.026,0.535,-0.83,-0.278,-0.144,-0.111,-0.943,-0.221,-0.771,0.049,0.596,-0.487,0.102,-0.433,-0.752,-0.613,-0.201,-0.3,-0.674,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.115,0.008,0.001,0.993,0.034,0.024,-0.102,0.994,0.112,-0.011,0.033,0.993,0.153,0.002,0.031,0.988,0.096,-0.003,-0.06,0.994,-0.05,0.167,0.069,0.982,-0.048,0.179,-0.032,0.982,0.159,0,-0.005,0.987,0,0,0,1,0.091,0,0.018,-0.996,-0.121,-0.039,0.002,-0.992,0,0,0,1,0,0,0,1,-0.068,-0.125,0.589,0.795,-0.123,0.056,-0.624,0.77,-0.254,-0.112,-0.089,-0.957,-0.145,-0.124,-0.045,0.98,0.548,-0.116,0.438,0.703,-0.665,-0.26,-0.39,0.516,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.117,0.011,0.001,0.993,0.074,0.022,-0.098,0.992,0.095,-0.017,0.075,0.992,0.132,0.002,0.029,0.991,0.118,-0.004,-0.075,0.99,-0.15,-0.088,0.033,0.984,-0.111,0.148,-0.026,0.982,0.161,0.001,-0.014,0.987,0,0,0,1,-0.079,0,0,0.997,0.121,0.034,-0.01,0.992,0,0,0,1,0,0,0,1,0.051,0.138,-0.618,-0.772,0.11,-0.072,0.625,-0.77,-0.155,-0.162,-0.098,-0.97,0.024,-0.077,-0.053,0.995,-0.572,0.239,-0.407,-0.671,-0.7,-0.246,0.349,-0.572,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.117,0.011,0.001,0.993,0.074,0.022,-0.098,0.992,0.095,-0.017,0.075,0.992,0.132,0.002,0.029,0.991,0.118,-0.004,-0.075,0.99,-0.15,-0.088,0.033,0.984,-0.111,0.148,-0.026,0.982,0.161,0.001,-0.014,0.987,0,0,0,1,-0.079,0,0,0.997,0.121,0.034,-0.01,0.992,0,0,0,1,0,0,0,1,0.051,0.138,-0.618,-0.772,0.11,-0.072,0.625,-0.77,-0.155,-0.162,-0.098,-0.97,0.024,-0.077,-0.053,0.995,-0.572,0.239,-0.407,-0.671,-0.7,-0.246,0.349,-0.572,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.117,0.011,0.001,0.993,0.074,0.022,-0.098,0.992,0.095,-0.017,0.075,0.992,0.132,0.002,0.029,0.991,0.118,-0.004,-0.075,0.99,-0.15,-0.088,0.033,0.984,-0.111,0.148,-0.026,0.982,0.161,0.001,-0.014,0.987,0,0,0,1,-0.079,0,0,0.997,0.121,0.034,-0.01,0.992,0,0,0,1,0,0,0,1,0.051,0.138,-0.618,-0.772,0.11,-0.072,0.625,-0.77,-0.155,-0.162,-0.098,-0.97,0.024,-0.077,-0.053,0.995,-0.572,0.239,-0.407,-0.671,-0.7,-0.246,0.349,-0.572,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.125,0.012,0.001,0.992,0.064,0.016,-0.069,0.994,0.097,-0.017,0.074,0.992,0.135,0.002,0.031,0.99,0.095,-0.002,-0.062,0.993,-0.15,-0.1,0.03,0.983,-0.111,0.146,-0.026,0.982,0.166,0.001,-0.009,0.986,0,0,0,1,-0.078,0,0.012,0.997,0.123,0.023,-0.014,0.992,0,0,0,1,0,0,0,1,0.051,0.143,-0.607,-0.779,0.136,-0.044,0.63,-0.762,-0.181,-0.163,-0.104,-0.186,0.054,-0.167,-0.09,0.969,-0.545,0.209,-0.416,-0.694,-0.533,-0.164,0.233,-0.59,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
